"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0006261","DNA-templated DNA replication",154,-0.836782474728829,-2.73903463421301,0.0166666666666667,0.0725877192982456,0.0431671283471838,695,"tags=50%, list=5%, signal=48%","201973/6117/79075/79892/23649/11177/25842/675/54107/54962/91607/11073/10714/10293/64710/57697/55159/4796/142/90381/80174/5982/4175/5111/348654/63922/6240/29980/5985/64785/5426/9401/1663/1017/5422/23594/84296/2237/4172/146956/11169/253714/84515/3159/3978/8317/4173/5983/144455/9837/580/1763/5424/4171/672/10926/8914/5888/5984/4174/7083/4176/26271/4998/51053/81620/9134/990/641/10721/51659/55388/8318/5427/79733/79915/9156"
"GO:0033044","regulation of chromosome organization",244,-0.787828689785726,-2.71928955031611,0.0212765957446809,0.0725877192982456,0.0431671283471838,1253,"tags=43%, list=9%, signal=40%","9184/54552/51776/25913/10694/55755/10574/6603/6419/10592/92345/6597/11284/29117/55719/6602/10459/51377/996/9183/22948/55193/8899/51143/10445/3320/79677/84250/10575/3183/8607/6599/23137/10664/908/7520/1736/3192/10856/6598/6950/65057/10155/5394/10576/4216/55135/86/54780/167227/7517/54908/23310/7515/3021/8193/142/3181/3178/348654/55055/3184/3619/9735/1663/1017/29781/9918/2237/9700/4171/9319/54892/220134/83903/983/11130/26271/4085/11065/10051/990/891/10460/147841/699/701/332/221150/1063/7272/7153/55143/5347/23397/4751/1062/10403/57405/9787/64151/57082/83540/9212/991"
"GO:0051983","regulation of chromosome segregation",124,-0.859350167454447,-2.70837125742283,0.0181818181818182,0.0725877192982456,0.0431671283471838,1035,"tags=52%, list=8%, signal=48%","10592/6597/29117/6602/10459/996/9183/55193/8899/51143/55920/79677/56852/6599/23137/3192/6598/86/7517/54908/23310/8193/348654/55055/3619/9735/29781/9918/9700/9319/54892/220134/83903/983/11130/26271/4085/11065/10051/990/891/10460/147841/699/701/157313/332/221150/1063/7272/55143/5347/4288/23397/11004/1062/10403/57405/9787/64151/57082/83540/9212/991"
"GO:0090068","positive regulation of cell cycle process",205,-0.792404923622537,-2.69353629536368,0.0178571428571429,0.0725877192982456,0.0431671283471838,968,"tags=38%, list=7%, signal=35%","83695/55719/11331/51143/55920/79677/84250/4869/56852/23137/3192/7027/5889/23636/163786/5902/7517/5087/23310/80174/27085/55835/348654/6240/1894/6909/3619/1663/994/29781/11113/9918/2237/10635/6491/8317/144455/9700/113130/6241/2146/10926/993/9493/54892/29127/220134/9928/9585/983/6790/26271/4085/29899/11065/9134/51514/10051/81610/990/10733/891/699/332/221150/995/10615/55143/79733/23397/79915/10403/9787/64151/57082/9212/991"
"GO:0033045","regulation of sister chromatid segregation",101,-0.849521989618136,-2.67773559375566,0.0204081632653061,0.0725877192982456,0.0431671283471838,994,"tags=49%, list=8%, signal=45%","6597/29117/6602/10459/996/9183/55193/8899/51143/6599/3192/6598/86/7517/54908/8193/348654/55055/3619/9735/9700/9319/220134/83903/983/11130/26271/4085/11065/990/891/10460/147841/699/701/332/221150/1063/7272/55143/5347/1062/10403/57405/9787/57082/83540/9212/991"
"GO:0051303","establishment of chromosome localization",100,-0.842007199000907,-2.63777289366667,0.0178571428571429,0.0725877192982456,0.0431671283471838,954,"tags=49%, list=7%, signal=46%","25936/4292/9183/3837/55920/81929/348235/3192/79003/54820/84142/23636/79980/54908/55166/55055/1894/3619/84722/9735/90417/113130/3835/29127/220134/9928/81930/983/11130/81620/81610/891/147841/332/221150/151648/1063/7272/10615/55143/4751/11004/1062/10403/57405/3833/57082/83540/9212"
"GO:0007051","spindle organization",189,-0.780682758368488,-2.63316109053934,0.0172413793103448,0.0725877192982456,0.0431671283471838,1476,"tags=47%, list=11%, signal=42%","26065/29901/6188/79643/27229/8086/54801/8480/7175/729440/10735/126731/54930/10426/55726/10726/28989/5116/55142/10910/9793/56647/4292/83541/3837/348235/7283/3192/10274/79598/203068/84142/440145/23636/55125/163786/1104/23354/9126/8243/115106/79187/79441/7430/55835/3619/84722/90417/79000/93323/64946/6491/9700/79866/9493/29127/220134/284403/6790/26271/9133/29899/9055/29128/22974/891/3832/10460/259266/56992/332/221150/7272/10615/55143/5347/4751/1062/3925/10403/4605/57405/9787/24137/3833/83540/9212/991"
"GO:0006302","double-strand break repair",295,-0.738104317079101,-2.60806731516257,0.0178571428571429,0.0725877192982456,0.0431671283471838,1589,"tags=44%, list=12%, signal=39%","5932/57162/4361/8295/8091/64769/56893/7486/56941/55671/1653/3980/5591/27339/7156/8089/25913/7334/6603/6419/3276/6944/6597/11284/29117/83695/55719/6602/115004/10459/4292/80198/5536/55183/55193/84126/286257/79677/2547/7155/23028/84250/119392/8607/6117/6599/23137/54969/27336/4968/7520/10038/10856/23347/51444/6119/2271/6598/5889/675/4436/2521/6502/708/84142/55135/11073/64710/57697/86/54780/7517/165918/64858/7515/55775/6421/55159/8193/4796/142/63979/55010/4175/348654/3146/9401/2187/1663/5422/55345/79000/84296/7913/2237/4172/146956/80010/10635/253714/84515/7468/3014/8317/4173/25788/113130/7516/1763/4171/9319/672/83990/8914/5888/4174/4176/2305/29128/55086/641/2177/10721/51659/3148/8318/157570/8438/5347"
"GO:0000725","recombinational repair",178,-0.766241860104019,-2.60136212682548,0.0212765957446809,0.0725877192982456,0.0431671283471838,1067,"tags=42%, list=8%, signal=39%","3276/6944/83695/55719/115004/10459/80198/55183/79677/2547/23028/84250/119392/8607/6117/23137/27336/7520/10856/23347/51444/6119/5889/675/2521/6502/708/55135/11073/78995/64710/57697/86/54780/7517/7515/6421/55159/4796/142/63979/55010/4175/348654/9401/2187/55345/79000/84296/2237/4172/80010/10635/253714/84515/3014/8317/4173/25788/7516/4171/672/8914/5888/4174/4176/29128/55086/641/10721/51659/8318/8438/5347"
"GO:1902850","microtubule cytoskeleton organization involved in mitosis",152,-0.794158828118283,-2.59702473771071,0.0175438596491228,0.0725877192982456,0.0431671283471838,1359,"tags=46%, list=10%, signal=42%","8086/8480/7175/729440/10735/126731/89958/55755/55726/10726/5116/9793/56647/9183/83541/3837/84080/7283/3192/10274/79598/54820/84142/440145/23636/55125/163786/1104/54908/9126/8243/79187/55835/3619/84722/64946/6491/9700/1058/79866/9493/29127/284403/983/6790/4085/29899/9055/29128/22974/891/3832/10460/56992/332/7272/55143/5347/4751/1062/3925/10403/4605/57405/9787/24137/3833/83540/9212/991"
"GO:0006310","DNA recombination",285,-0.71985807714259,-2.5873241056139,0.0185185185185185,0.0725877192982456,0.0431671283471838,992,"tags=35%, list=8%, signal=33%","3329/84542/83695/55719/115004/10459/51377/4292/27301/80198/55183/6929/10445/79677/2547/7155/23028/84250/119392/8607/6117/23137/27336/7520/10856/23347/51444/6119/5889/675/4436/22976/2521/6502/708/4841/55135/11073/78995/64710/57697/86/54780/2956/7517/165918/7515/6421/55159/4796/142/63979/55010/4175/348654/3146/9401/2187/55345/3838/79000/84296/2237/4172/146956/80010/10635/253714/84515/7468/3014/3149/8317/4173/25788/7516/580/4171/9319/672/29893/83990/8914/5888/4174/4176/29128/55086/641/2177/10721/51659/3148/8318/7153/8438/5347/79915/9156"
"GO:0050000","chromosome localization",108,-0.830543055866272,-2.57562903682797,0.0188679245283019,0.0725877192982456,0.0431671283471838,954,"tags=46%, list=7%, signal=43%","25936/4292/9183/3837/55920/81929/348235/3192/79003/54820/84142/23636/79980/54908/55166/55055/1894/3619/84722/9735/90417/113130/3835/29127/220134/9928/81930/983/11130/81620/81610/891/147841/332/221150/151648/1063/7272/10615/55143/4751/11004/1062/10403/57405/9787/3833/57082/83540/9212"
"GO:0007052","mitotic spindle organization",125,-0.809369444104995,-2.55908808433546,0.0185185185185185,0.0725877192982456,0.0431671283471838,649,"tags=38%, list=5%, signal=36%","7283/3192/10274/79598/84142/440145/23636/55125/163786/1104/9126/8243/79187/55835/3619/84722/64946/6491/79866/9493/29127/284403/6790/29899/9055/29128/22974/891/3832/10460/56992/332/7272/55143/5347/4751/1062/3925/10403/4605/57405/9787/24137/3833/83540/9212/991"
"GO:0000724","double-strand break repair via homologous recombination",173,-0.759971008510194,-2.55593412229307,0.0212765957446809,0.0725877192982456,0.0431671283471838,1067,"tags=40%, list=8%, signal=37%","3276/6944/55719/115004/10459/80198/55183/79677/23028/84250/119392/8607/6117/23137/27336/10856/23347/51444/6119/5889/675/2521/6502/708/55135/11073/64710/57697/86/54780/7517/7515/6421/55159/4796/142/63979/55010/4175/348654/9401/2187/79000/84296/2237/4172/80010/10635/253714/84515/3014/8317/4173/25788/7516/4171/672/8914/5888/4174/4176/29128/55086/641/10721/51659/8318/8438/5347"
"GO:1903046","meiotic cell cycle process",144,-0.804713834499983,-2.54542209431004,0.0140845070422535,0.0725877192982456,0.0431671283471838,659,"tags=35%, list=5%, signal=34%","348235/7283/5889/675/84930/4603/55706/57697/2956/23310/63979/1164/3619/1909/994/29781/9918/146956/80010/10635/25788/9700/9319/29893/83990/5888/993/220134/81930/11130/6790/26271/9133/9134/10051/9232/2177/259266/2175/221150/995/151648/7272/7153/8438/5347/23397/10403/57082/83540/991"
"GO:0051321","meiotic cell cycle",193,-0.773464716860064,-2.52195561069868,0.015625,0.0725877192982456,0.0431671283471838,922,"tags=35%, list=7%, signal=33%","55329/56339/4292/996/9183/80198/7155/6117/348235/7283/5889/675/84930/4603/55706/57697/2956/23310/9126/8243/63979/1164/3619/1909/994/1017/29781/9918/146956/80010/10635/3014/25788/9700/7516/9319/29893/83990/5888/993/220134/81930/11130/151246/6790/26271/9133/9134/10051/9232/2177/259266/2175/221150/995/151648/7272/7153/8438/5347/23397/4751/10403/57082/83540/9156/991"
"GO:0045787","positive regulation of cell cycle",261,-0.748366230208829,-2.51721379867709,0.0188679245283019,0.0725877192982456,0.0431671283471838,860,"tags=31%, list=7%, signal=30%","83695/55719/11331/51143/6929/55920/79677/84250/4869/5292/56852/23137/3192/7027/5889/675/23636/163786/5902/7517/5087/23310/80174/27085/55835/348654/6240/1894/6909/3619/84722/1663/994/29781/11113/9918/2237/10635/6491/8317/144455/9700/113130/6241/2146/10926/993/9493/54892/29127/220134/9928/9585/983/6790/26271/4085/29899/11065/9134/51514/10051/81610/990/10733/891/699/332/221150/995/10615/55143/79733/23397/79915/10403/9787/64151/57082/9212/991"
"GO:0000075","cell cycle checkpoint signaling",188,-0.771872035255869,-2.51150927281231,0.0208333333333333,0.0725877192982456,0.0431671283471838,544,"tags=32%, list=4%, signal=32%","675/4436/988/9656/54962/84142/11073/7517/84444/25896/54908/55159/90381/1869/348654/55055/29980/3619/9735/1017/146956/3014/144455/580/1763/9319/672/83990/8914/5888/220134/83903/983/11130/4085/4998/81620/79968/51514/990/641/891/147841/2177/699/701/63967/332/221150/8318/1063/7272/55143/5347/51512/10403/57405/57082/83540/9212/991"
"GO:1901990","regulation of mitotic cell cycle phase transition",310,-0.717513021766274,-2.50158271627389,0.0181818181818182,0.0725877192982456,0.0431671283471838,994,"tags=30%, list=8%, signal=28%","6597/29117/8883/6602/10459/11331/29997/9183/55193/8899/51143/6929/55920/6599/7027/6598/5889/84142/91607/11073/163786/86/7517/5087/54908/55159/8193/7465/90381/1869/80174/5569/27085/55835/348654/6240/55055/29980/3619/9735/994/1017/6491/8317/144455/9700/5933/113130/580/6241/9319/672/2146/993/220134/9928/83903/983/11130/6790/26271/4085/4998/11065/9134/51514/990/641/891/147841/699/701/63967/332/221150/995/1063/7272/54443/55143/5347/79915/51512/1031/1062/10403/57405/9787/57082/83540/9212/991"
"GO:0051225","spindle assembly",123,-0.788108819299586,-2.49077236732847,0.0192307692307692,0.0725877192982456,0.0431671283471838,1476,"tags=50%, list=11%, signal=44%","26065/29901/6188/79643/27229/8086/54801/7175/729440/10735/126731/54930/10426/55142/56647/4292/3837/348235/3192/10274/79598/203068/84142/440145/55125/163786/1104/23354/9126/8243/115106/79441/55835/3619/93323/6491/9493/29127/220134/6790/26271/9133/29899/9055/29128/22974/3832/259266/56992/332/221150/10615/55143/5347/4751/10403/4605/24137/3833/9212/991"
"GO:1901988","negative regulation of cell cycle phase transition",244,-0.726661361785592,-2.48545600114411,0.0188679245283019,0.0725877192982456,0.0431671283471838,1589,"tags=41%, list=12%, signal=37%","5932/5810/406948/9675/4361/5925/54984/835/9555/1032/57646/5591/27339/9088/7175/9184/596/51776/1027/55755/79621/25959/6419/23376/57805/29117/83695/8883/10459/29997/9183/80198/8899/51143/84126/675/4436/988/9656/54962/84142/91607/11073/7517/84444/25896/54908/55159/7465/90381/1869/348654/55055/29980/3619/9735/1017/146956/3014/144455/5933/580/1763/9319/672/2146/83990/8914/5888/220134/83903/983/11130/26271/4085/4998/81620/79968/51514/990/641/891/147841/2177/699/701/63967/332/221150/8318/1063/7272/55143/5347/51512/10403/57405/57082/83540/9212/991"
"GO:0044772","mitotic cell cycle phase transition",399,-0.688368768626804,-2.48313884097877,0.0166666666666667,0.0725877192982456,0.0431671283471838,1326,"tags=33%, list=10%, signal=30%","1977/9088/7175/10983/4781/26060/55904/9184/54619/596/51776/1027/55755/79621/25959/6603/6152/3312/6597/29117/8883/6602/10459/11331/996/29997/9183/55193/8899/51143/6929/55920/57695/6599/23137/7027/10657/6598/5889/84930/6502/84142/91607/11073/163786/86/7517/5087/1104/54908/55159/8193/7465/90381/1869/80174/5569/27338/27085/55835/348654/6240/55055/29980/1164/5426/3619/9735/1163/994/1017/899/6491/8317/144455/9700/5933/113130/580/6241/9319/672/2146/10926/993/220134/9928/83903/9833/983/1033/11130/6790/2305/26271/9133/4085/4998/11065/9134/51514/990/641/128239/891/10460/147841/699/701/63967/332/221150/995/1063/7272/54443/55143/5347/890/79915/51512/1031/1062/10403/57405/9787/57082/83540/9212/991"
"GO:1901987","regulation of cell cycle phase transition",398,-0.702366247635664,-2.47390313588427,0.0178571428571429,0.0725877192982456,0.0431671283471838,1384,"tags=35%, list=10%, signal=32%","1032/57646/5591/51692/27339/9088/7175/54623/26060/55904/9184/596/51776/1027/55755/79621/25959/6603/6419/23376/57805/6597/29117/83695/8883/6602/10459/11331/29997/9183/80198/55193/8899/51143/84126/6929/55920/4869/6599/7027/6598/5889/675/4436/22976/988/9656/54962/84142/91607/11073/163786/86/7517/84444/5087/25896/54908/55159/8193/7465/90381/1869/80174/5569/27085/55835/348654/6240/55055/29980/6909/3619/9735/994/1017/146956/3014/6491/8317/144455/9700/5933/113130/580/1763/6241/9319/672/2146/83990/10926/8914/5888/993/220134/9928/83903/983/11130/6790/26271/4085/4998/11065/81620/79968/9134/51514/81610/990/641/891/147841/2177/699/701/63967/332/221150/995/8318/1063/7272/54443/55143/5347/79915/51512/1031/1062/10403/57405/9787/57082/83540/9212/991"
"GO:1901991","negative regulation of mitotic cell cycle phase transition",175,-0.745470397252335,-2.47357543176611,0.0188679245283019,0.0725877192982456,0.0431671283471838,492,"tags=27%, list=4%, signal=27%","84142/91607/11073/7517/54908/55159/7465/90381/348654/55055/29980/3619/9735/1017/144455/5933/580/9319/672/2146/220134/83903/983/11130/26271/4085/4998/51514/990/641/891/147841/699/701/63967/332/221150/1063/7272/55143/5347/51512/10403/57405/57082/83540/9212/991"
"GO:0044770","cell cycle phase transition",489,-0.680616296289035,-2.47018083670483,0.0161290322580645,0.0725877192982456,0.0431671283471838,1412,"tags=34%, list=11%, signal=31%","2059/1032/57646/5591/51692/27339/1977/9088/7175/54623/10983/4781/4863/26060/55904/9184/54619/596/51776/1027/55755/79621/25959/6603/6419/6152/23376/3312/57805/6597/29117/83695/8883/6602/10459/11331/996/29997/9183/80198/55193/8899/51143/84126/6929/55920/57695/4869/6599/23137/7027/10657/6598/5889/675/4436/22976/988/84930/9656/54962/6502/84142/91607/11073/163786/86/7517/84444/5087/1104/25896/54908/55159/8193/7465/90381/1869/80174/5569/27338/27085/55835/348654/6240/55055/29980/1164/5426/6909/3619/9735/1163/994/1017/146956/3014/899/6491/8317/144455/9700/5933/113130/580/1763/6241/9319/672/2146/83990/10926/8914/5888/993/220134/9928/83903/9833/983/1033/11130/6790/2305/26271/9133/4085/4998/11065/81620/79968/9134/51514/81610/990/641/128239/891/10460/147841/2177/699/701/63967/332/221150/995/8318/1063/7272/54443/55143/5347/890/79915/51512/1031/1062/10403/57405/9787/57082/83540/9212/991"
"GO:0007093","mitotic cell cycle checkpoint signaling",142,-0.786765106034499,-2.46577425848567,0.0208333333333333,0.0725877192982456,0.0431671283471838,539,"tags=34%, list=4%, signal=33%","4436/9656/54962/84142/11073/7517/54908/55159/90381/348654/55055/29980/3619/9735/1017/146956/144455/580/9319/672/220134/83903/983/11130/4085/4998/51514/990/641/891/147841/2177/699/701/63967/332/221150/1063/7272/55143/5347/51512/10403/57405/57082/83540/9212/991"
"GO:0007346","regulation of mitotic cell cycle",437,-0.692787418699408,-2.45080459121696,0.02,0.0725877192982456,0.0431671283471838,1326,"tags=31%, list=10%, signal=29%","1977/9088/7175/3280/26060/55904/9184/596/51776/1027/55755/79621/25959/55726/6603/6419/10950/7531/6597/29117/8883/6602/10459/11331/996/29997/9183/80198/55193/8899/51143/6929/55920/10419/26574/5292/6599/3192/7027/6119/6598/5889/675/4436/84930/9656/54962/84142/91607/23636/11073/163786/86/7517/5087/1104/54908/55159/8193/7465/90381/1869/80174/5569/27085/55835/348654/6240/55055/29980/1164/3619/9735/1163/994/1017/146956/6491/8317/144455/9700/5933/113130/580/6241/9319/672/2146/79866/993/220134/9928/9585/83903/983/11130/6790/26271/4085/4998/11065/51053/9134/51514/990/641/891/147841/2177/699/701/63967/157313/332/221150/995/1063/7272/54443/55143/5347/4288/79915/51512/4751/1031/1062/10403/57405/9787/57082/83540/9212/991"
"GO:0006275","regulation of DNA replication",114,-0.808523782335075,-2.44633564737532,0.0175438596491228,0.0725877192982456,0.0431671283471838,921,"tags=43%, list=7%, signal=40%","51377/10445/57695/11124/1660/79596/8607/79075/2736/11177/10856/54107/54962/91607/64710/86/9126/7465/90381/80174/5982/4175/5111/63922/5985/1017/4172/8317/4173/5983/144455/1763/4171/10926/8914/993/5984/983/4174/4176/26271/51053/81620/990/641/157570/890/79733/79915"
"GO:0051052","regulation of DNA metabolic process",445,-0.681919609818543,-2.44398959231083,0.02,0.0725877192982456,0.0431671283471838,1575,"tags=38%, list=12%, signal=34%","112869/57162/11232/4361/56943/8295/7270/8091/64769/56893/54984/10728/7203/7486/6188/56941/55671/3980/5591/23244/8467/8464/11143/54552/8089/25792/25913/1027/10694/7334/10574/6603/6419/117143/3276/6944/92345/6597/11284/29117/55719/27097/6602/115004/10459/51377/4292/22948/55183/55193/84126/55578/10445/3320/317/57695/79677/11124/1660/7155/23028/84250/4869/10575/3183/79596/8607/6599/79075/23137/908/4968/7520/2736/1736/3192/7027/11177/10856/23347/2271/6598/6950/65057/23450/54107/4436/10155/22976/5394/10576/54962/2521/6502/708/4216/84142/91607/55135/64710/6877/86/54780/2956/167227/165918/7515/9126/8193/7465/142/90381/3181/80174/63979/55010/5982/3178/4175/5111/63922/5985/3184/3146/2187/1663/1017/3838/79000/7913/7398/4172/10635/7468/3014/8317/4173/5983/144455/580/1763/4171/672/10926/8914/5888/993/5984/983/4174/4176/2305/26271/51053/81620/3082/55086/990/641/10721/157570/5347/890/79733/79915/4751/9212"
