"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"WP2006","miR targeted genes in squamous cell",123,0.280733729612897,0.895265424422765,0.645833333333333,0.802927927927928,0.661450924608819,563,"tags=8%, list=4%, signal=8%","3162/7057/8992/2997/8974/7296/9528/27250/57142/1326"
"WP4262","Breast cancer pathway",117,0.277742988643982,0.838998428085851,0.792452830188679,0.959285004965243,0.790257669994251,634,"tags=6%, list=5%, signal=6%","6424/3714/1647/10297/595/10912/3725"
"WP366","TGF beta signaling pathway",122,-0.264161823985124,-0.799622205049864,0.816326530612245,0.962846677132391,0.79319177063538,1655,"tags=16%, list=13%, signal=14%","6667/9978/207/10454/8021/860/6935/4092/7041/9972/1874/22938/51377/5576/4233/7027/5933/983/9133"
"WP3888","VEGFA VEGFR2 signaling",392,0.230318479241104,0.819300994918004,0.977777777777778,1,0.823798627002288,1952,"tags=16%, list=15%, signal=14%","5563/3383/2035/1827/23189/3486/11080/1200/8974/595/23339/5954/9451/5034/3725/3998/102/9734/2534/10758/6714/5230/226/813/529/5606/598/24147/6778/8027/1796/3490/57326/2817/3315/8828/22926/7220/22943/4313/5604/3491/84335/682/6748/10130/3939/7422/4303/5595/4646/8775/8766/10645/4952/5770/468/8985/274/5587/2081/2697/5581"
"WP5381","Smith Magenis and Potocki Lupski syndrome copy number variation",137,-0.257024759943795,-0.799728680432858,0.9,1,0.823798627002288,1595,"tags=11%, list=12%, signal=10%","51668/4790/8562/51138/54329/7156/10980/384/8100/8533/29109/6470/80010/983/641"
"WP4396","Nonalcoholic fatty liver disease",134,0.248586184699203,0.790916714842385,0.891304347826087,1,0.823798627002288,1965,"tags=12%, list=15%, signal=10%","5563/1571/9451/3725/1649/22877/1346/5465/51422/51094/468/5565/4695/2081/3953/1329"
"WP4666","Hepatitis B infection",126,-0.242025239800856,-0.736400585834308,1,1,0.823798627002288,2351,"tags=16%, list=18%, signal=13%","1385/836/6416/3661/7297/3717/148327/207/10454/6777/3845/4790/10971/596/7419/5291/317/5111/4893/332"
"WP51","Regulation of actin cytoskeleton",110,-0.22666440094162,-0.707169756026963,1,1,0.823798627002288,1334,"tags=11%, list=10%, signal=10%","1129/1729/4478/10163/9138/5291/2245/5216/81624/4893/7430/2261"
"WP437","EGF EGFR signaling",143,-0.231224504007863,-0.700496518803913,1,1,0.823798627002288,494,"tags=17%, list=4%, signal=17%","54206/3265/10253/5584/5899/1385/5058/6667/1445/2005/3717/9610/466/6198/207/6777/382/3845/2059/9138/4216/1869/5111/9252/3925"
"WP4223","Ras signaling",129,0.222345827296967,0.69955877494221,0.979166666666667,1,0.823798627002288,1670,"tags=12%, list=13%, signal=11%","4915/6237/22808/598/9846/2260/5604/81579/6654/8036/4303/5898/5595/8315/22800/5869"
